mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
57	57	679/4	679/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1053									91		8	
57	57	170	170	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1054									91		8	
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1055											8	
57	57	168	168	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	1056											8	
57	57	170	170	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1057											8	
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1058											8	
57	57	168	168	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1059									93			
57	57	337/2	337/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1060									93			
57	57	169	169	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1061									93			
57	57	339/2	339/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1062									93			
57	57	170	170	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1063									93			
57	57	341/2	341/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1064									93			
57	57	683/4	683/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1065												
58	58	171	171	0.0	0	0	Dynamic	3/4	1	1	0					p											
58	58	171	171	0.0	0	0	Spanner	3/4	1	1	0																
58	58	171	171	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	1066									94			
58	58	687/4	687/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1067												
58	58	172	172	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	1068									95			
58	58	691/4	691/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1069												
58	58	173	173	0.0	1/2	1/2	Spanner	3/4	1	1	0																4
58	58	173	173	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1070												4
58	58	347/2	347/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1071									96			4
58	58	171	171	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	1072									97			
58	58	687/4	687/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1073												
58	58	172	172	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	1074									98			
58	58	691/4	691/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1075												
58	58	173	173	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1076												
58	58	347/2	347/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1077									99			
59	59	174	174	0.0	0	0	Spanner	3/4	1	1	0													96			
59	59	174	174	0.0	0	0	Spanner	3/4	1	1	0													96		9	
59	59	174	174	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1078									96		9	
59	59	349/2	349/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1079									96		9	
59	59	699/4	699/4	0.0	3/16	3/16	Spanner	3/4	1	1	0													96			
59	59	699/4	699/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1080									96			
59	59	175	175	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1081									96			
59	59	176	176	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1082												
59	59	175	175	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1083												
59	59	176	176	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1084												
59	59	705/4	705/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1085												
59	59	353/2	353/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1086												
59	59	707/4	707/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1087												
59	59	175	175	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	1088									99			
59	59	174	174	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	1089												
59	59	349/2	349/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	1090												
59	59	175	175	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1091												
59	59	176	176	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1092												
60	60	177	177	0.0	0	0	Spanner	3/4	1	1	0																5
60	60	177	177	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1093									100			5
60	60	355/2	355/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1094									100			5
60	60	178	178	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1095												5
60	60	179	179	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1096									101			5
60	60	359/2	359/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1097									101			5
60	60	177	177	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1098												
60	60	179	179	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1099												
61	61	180	180	0.0	0	0	Spanner	3/4	1	1	0													101			
61	61	180	180	0.0	0	0	Spanner	3/4	1	1	0													101		10	
61	61	180	180	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1100									101		10	
61	61	181	181	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1101									101		10	
61	61	363/2	363/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1102									101		10	
61	61	182	182	0.0	1/2	1/2	Spanner	3/4	1	1	0													101			
61	61	182	182	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1103									101			
61	61	365/2	365/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1104												
61	61	180	180	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1105												
61	61	181	181	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1106												
61	61	182	182	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	1107												
61	61	729/4	729/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	1108												
61	61	365/2	365/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	1109												
61	61	731/4	731/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	1110												
61	61	180	180	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1111												
61	61	182	182	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1112												
62	62	183	183	0.0	0	0	Dynamic	3/4	1	1	0					p											
62	62	183	183	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	1113									102			
62	62	735/4	735/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1114												
62	62	184	184	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	1115									103			
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1116												
62	62	185	185	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1117									104			
62	62	371/2	371/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1118									104			
62	62	183	183	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	1119									105			
62	62	735/4	735/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1120												
62	62	184	184	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	1121									106			
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1122												
62	62	185	185	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1123									107			
62	62	371/2	371/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1124									107			
63	63	186	186	0.0	0	0	Spanner	3/4	1	1	0													104			6
63	63	186	186	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1125									104			6
63	63	373/2	373/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1126									104			6
63	63	747/4	747/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1127									104			6
63	63	187	187	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1128												6
63	63	375/2	375/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1129									108			6
63	63	188	188	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1130									108			6
63	63	377/2	377/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1131									108			6
63	63	186	186	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1132												6
63	63	373/2	373/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1133												6
63	63	186	186	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1134									107			
63	63	373/2	373/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1135									107			
63	63	187	187	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1136												
63	63	375/2	375/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1137									109			
63	63	188	188	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1138									109			
63	63	377/2	377/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1139									109			
64	64	189	189	0.0	0	0	Spanner	3/4	1	1	0																
64	64	189	189	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1140												
64	64	379/2	379/2	0.0	1/8	1/8	Spanner	3/4	1	1	0																7
64	64	379/2	379/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1141									110			7
64	64	190	190	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1142									110			7
64	64	381/2	381/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1143									110			7
64	64	191	191	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1144									110			7
64	64	383/2	383/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1145												7
64	64	191	191	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1146												7
64	64	189	189	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1147												
64	64	379/2	379/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1148									111			
64	64	190	190	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1149									111			
64	64	381/2	381/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1150									111			
64	64	191	191	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1151												
65	65	192	192	0.0	0	0	Dynamic	3/4	1	1	0					p											
65	65	192	192	0.0	0	0	Spanner	3/4	1	1	0																
65	65	192	192	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1152												
65	65	194	194	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1153												
65	65	389/2	389/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1154									112			
65	65	192	192	0.75	0	0	Chord	3/4	1	2	3/16		1/8	3/2	1155									113			
65	65	771/4	771/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	1156												
65	65	193	193	0.75	1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	1157									114			
65	65	775/4	775/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	1158												
65	65	194	194	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1159												
65	65	389/2	389/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1160												
65	65	192	192	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1161		articStaccatoAbove										
65	65	385/2	385/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1162		articStaccatoAbove										
65	65	193	193	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1163		articStaccatoAbove										
65	65	387/2	387/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1164		articStaccatoAbove										
65	65	194	194	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1165		articStaccatoAbove										
65	65	389/2	389/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1166									115			
66	66	195	195	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1167									112			
66	66	391/2	391/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1168									112			
66	66	783/4	783/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1169												
66	66	196	196	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1170									116			
66	66	197	197	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1171												
66	66	195	195	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1172												
66	66	391/2	391/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1173												
66	66	195	195	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1174									115			
66	66	391/2	391/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1175												
66	66	196	196	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1176									117			
66	66	197	197	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1177												
67	67	198	198	0.0	0	0	Spanner	3/4	1	1	0																8
67	67	198	198	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1178									118			8
67	67	397/2	397/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1179									118			8
67	67	199	199	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1180												8
67	67	200	200	0.0	1/2	1/2	Spanner	3/4	1	1	0																
67	67	200	200	0.0	1/2	1/2	Spanner	3/4	1	1	0															11	
67	67	200	200	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1181									119		11	
67	67	401/2	401/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1182									119		11	
67	67	198	198	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1183											11	
67	67	199	199	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1184											11	
67	67	200	200	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1185											11	
67	67	198	198	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1186												
67	67	200	200	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1187									120			
67	67	199	199	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	1188												
67	67	200	200	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1189												
68	68	201	201	0.0	0	0	Dynamic	3/4	1	1	0					p								119			
68	68	201	201	0.0	0	0	Spanner	3/4	1	1	0													119			
68	68	201	201	0.0	0	0	Spanner	3/4	1	1	0													119		12	
68	68	201	201	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1190									119		12	
68	68	202	202	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1191									119		12	
68	68	405/2	405/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1192									119		12	
68	68	203	203	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1193									119		12	
68	68	407/2	407/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1194											12	
68	68	201	201	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	1195											12	
68	68	201	201	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1196												
68	68	203	203	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1197												
68	68	201	201	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1198												
69	69	204	204	0.0	0	0	Spanner	3/4	1	1	0																
69	69	204	204	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1199									121			
69	69	205	205	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1200									121			
69	69	411/2	411/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1201									121			
69	69	206	206	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1202									121			
69	69	413/2	413/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1203									121			
69	69	204	204	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1204									122			
69	69	205	205	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1205									122			
69	69	411/2	411/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1206									122			
69	69	206	206	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1207									122			
69	69	413/2	413/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1208									122			
69	69	827/4	827/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1209												
70	70	207	207	0.0	0	0	Spanner	3/4	1	1	0													121			9
70	70	207	207	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1210									121			9
70	70	415/2	415/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	1211									121			9
70	70	623/3	623/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	1212									121			9
70	70	1247/6	1247/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	1213									121			9
70	70	208	208	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1214												9
70	70	417/2	417/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	1215									123			9
70	70	419/2	419/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1216												9
70	70	207	207	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	1217												9
70	70	207	207	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1218									124			
70	70	208	208	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1219									124			
70	70	209	209	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1220												
71	71	210	210	0.0	0	0	Spanner	3/4	1	1	0																
71	71	210	210	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1221									125			
71	71	211	211	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1222									125			
71	71	423/2	423/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1223									125			
71	71	212	212	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1224									125			
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1225									125			
71	71	210	210	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	1226												
71	71	212	212	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1227												
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1228									126			
71	71	210	210	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1229									127			
71	71	211	211	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1230									127			
71	71	423/2	423/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1231									127			
71	71	212	212	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1232									127			
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1233									127			
72	72	213	213	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1234									125			
72	72	427/2	427/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1235									125			
72	72	214	214	0.0	1/4	1/4	StaffText	3/4	1	1	0							dim.						125			
72	72	214	214	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1236									125			
72	72	429/2	429/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1237									125			
72	72	215	215	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1238									125			
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1239												
72	72	213	213	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	1240												
72	72	213	213	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	1241												
73	73	216	216	0.0	0	0	Dynamic	3/4	1	1	0					mp											
73	73	216	216	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1242												
73	73	217	217	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1243		articAccentAbove										
73	73	218	218	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1244		articTenutoAbove										
73	73	216	216	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1245												
73	73	217	217	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1246												
73	73	218	218	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1247		articTenutoBelow							128			
74	74	219	219	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1248												
74	74	220	220	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1249												
74	74	221	221	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1250												
74	74	221	221	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1251												
74	74	219	219	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1252		articTenutoBelow										
74	74	220	220	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1253												
74	74	221	221	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1254		articTenutoBelow							129			
75	75	222	222	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1255									130			
75	75	889/4	889/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1256									130			
75	75	445/2	445/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1257									130			
75	75	891/4	891/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1258									130			
75	75	223	223	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1259												
75	75	447/2	447/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1260												
75	75	447/2	447/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1261												
75	75	447/2	447/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1262									131			
75	75	895/4	895/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1263												
75	75	224	224	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1264		articStaccatoAbove										
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1265		articStaccatoAbove										
75	75	222	222	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1266												
75	75	222	222	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1267		articTenutoBelow										
75	75	223	223	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1268												
75	75	224	224	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1269												
76	76	225	225	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1270									132			
76	76	901/4	901/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1271									132			
76	76	451/2	451/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1272									132			
76	76	903/4	903/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1273									132			
76	76	226	226	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1274												
76	76	905/4	905/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	1275									133			
76	76	1811/8	1811/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	1276									133			
76	76	453/2	453/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1277									133			
76	76	907/4	907/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1278									133			
76	76	227	227	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1279									133			
76	76	909/4	909/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1280									133			
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1281												
76	76	225	225	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1282												
76	76	226	226	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1283												
76	76	227	227	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1284												
77	77	228	228	0.0	0	0	StaffText	3/4	1	1	0							poco a poco cresc.									
77	77	228	228	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1285									134			
77	77	913/4	913/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1286									134			
77	77	457/2	457/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1287									134			
77	77	915/4	915/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1288									134			
77	77	229	229	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1289												
77	77	459/2	459/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1290												
77	77	459/2	459/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1291												
77	77	459/2	459/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1292									135			
77	77	919/4	919/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1293									135			
77	77	230	230	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1294									135			
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1295												
77	77	228	228	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1296												
77	77	228	228	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1297									136			
77	77	229	229	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1298												
77	77	230	230	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1299												
77	77	228	228	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1300												
78	78	231	231	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1301									137			
78	78	925/4	925/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1302									137			
78	78	463/2	463/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1303									137			
78	78	927/4	927/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1304									137			
78	78	232	232	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1305									137			
78	78	929/4	929/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	1306									137			
78	78	697/3	697/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	1307									137			
78	78	2789/12	2789/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	1308									137			
78	78	465/2	465/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1309									137			
78	78	931/4	931/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1310												
78	78	233	233	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1311									138			
78	78	933/4	933/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1312									138			
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1313									138			
78	78	231	231	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1314												
