mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
81	81	323	323	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1328												
81	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1329		articAccentAbove										
81	81	320	320	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1330												
81	81	641/2	641/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1331												
81	81	321	321	3.0	1/4	1/4	Chord	4/4	2	2	3/4		1/2	3/2	1332												
82	82	324	324	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1333												
82	82	649/2	649/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1334		articAccentAbove										
82	82	325	325	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1335		articAccentAbove										
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1336		articAccentAbove										
82	82	326	326	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1337									148			
82	82	1305/4	1305/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1338									148			
82	82	653/2	653/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1339									148			
82	82	1307/4	1307/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1340									148			
82	82	327	327	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1341									148			
82	82	1309/4	1309/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1342									148			
82	82	655/2	655/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1343									148			
82	82	1311/4	1311/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1344												
82	82	649/2	649/2	1.5	1/8	1/8	Chord	4/4	1	2	3/8		1/4	3/2	1345									149			
82	82	324	324	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1346												
82	82	326	326	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1347		articAccentAbove										
82	82	327	327	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1348		articAccentAbove										
82	82	324	324	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1349												
82	82	326	326	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1350												
83	83	328	328	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1351												
83	83	329	329	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1352		articAccentBelow							150			
83	83	330	330	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1353									150			
83	83	661/2	661/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1354									150			
83	83	1323/4	1323/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1355												
83	83	331	331	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1356		articAccentBelow							151			
83	83	663/2	663/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1357									151			
83	83	1327/4	1327/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1358									151			
83	83	329	329	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1359												
83	83	331	331	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1360												
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1361												
83	83	328	328	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1362												
83	83	657/2	657/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1363												
83	83	329	329	3.0	1/4	1/4	Chord	4/4	2	2	3/4		1/2	3/2	1364												
84	84	332	332	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1365												
84	84	665/2	665/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1366		articAccentBelow							152			
84	84	333	333	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1367		articAccentBelow							152			
84	84	667/2	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1368		articAccentBelow										
84	84	334	334	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1369									153			
84	84	1337/4	1337/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1370									153			
84	84	669/2	669/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1371									153			
84	84	1339/4	1339/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1372									153			
84	84	335	335	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1373									153			
84	84	1341/4	1341/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1374									153			
84	84	671/2	671/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1375									153			
84	84	1343/4	1343/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1376												
84	84	332	332	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1377												
84	84	334	334	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1378												
84	84	335	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1379												
84	84	332	332	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1380												
84	84	334	334	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1381												
85	85	336	336	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1382												
85	85	337	337	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1383		articAccentAbove										
85	85	338	338	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1384												
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1385												
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1386												
85	85	339	339	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1387		articAccentAbove										
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1388												
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1389												
85	85	337	337	2.0	1/4	1/4	Chord	4/4	1	2	1/2		1/2	1	1390												
85	85	339	339	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1391												
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1392												
85	85	337	337	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1393												
85	85	339	339	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1394												
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1395												
85	85	336	336	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1396												
85	85	673/2	673/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1397												
85	85	337	337	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	1398		articAccentBelow										
85	85	338	338	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1399												
85	85	677/2	677/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16		1/16	1	1400												
85	85	1355/4	1355/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	1401												
85	85	339	339	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	1402												
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16		1/16	1	1403												
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16		1/16	1	1404												
86	86	340	340	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1405												
86	86	681/2	681/2	0.0	1/8	1/8	Spanner	4/4	1	1	0																14
86	86	681/2	681/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1406		articAccentAbove										14
86	86	341	341	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1407		articAccentAbove										14
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1408		articAccentAbove										14
86	86	342	342	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1409		articAccentAbove										14
86	86	685/2	685/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1410		articAccentAbove										14
86	86	343	343	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1411		articAccentAbove										14
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1412		articAccentAbove										14
86	86	340	340	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1413												14
86	86	340	340	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1414												
86	86	340	340	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1415												
86	86	681/2	681/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1416		articAccentBelow										
86	86	341	341	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	1417		articAccentBelow										
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	1418		articAccentBelow										
86	86	342	342	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1419		articAccentBelow										
86	86	685/2	685/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	1420		articAccentBelow										
86	86	343	343	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	1421		articAccentBelow										
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	1422		articAccentBelow										
87	87	344	344	0.0	0	0	Dynamic	4/4	1	1	0					ff											
87	87	344	344	0.0	0	0	Spanner	4/4	1	1	0																
87	87	344	344	4.0	0	0	Chord	4/4	1	1	1		1	1	1423												
87	87	344	344	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1424		articAccentBelow										
87	87	346	346	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1425		articAccentBelow										
87	87	347	347	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24		1/16	2/3	1426		articAccentBelow										
87	87	2083/6	2083/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24		1/16	2/3	1427												
87	87	1042/3	1042/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24		1/16	2/3	1428												
87	87	695/2	695/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24		1/16	2/3	1429												
87	87	1043/3	1043/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24		1/16	2/3	1430												
87	87	2087/6	2087/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24		1/16	2/3	1431												
87	87	344	344	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1432												
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1433												
87	87	347	347	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1434												
88	88	348	348	0.0	0	0	Dynamic	4/4	1	1	0					ff											
88	88	348	348	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1435												
88	88	348	348	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1436		articAccentBelow										
88	88	348	348	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1437												
89	89	352	352	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1438												
89	89	352	352	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1439												
